"","temp_bin","q","data","spp"
"582",6,0,"Lewis","Silver Hake"
"583",4,0,"Lewis","Silver Hake"
"584",21.5,0.962440578674459,"Lewis","Silver Hake"
"585",3.5,0,"Lewis","Silver Hake"
"586",7,0,"Lewis","Silver Hake"
"587",6.5,0,"Lewis","Silver Hake"
"588",8,0,"Lewis","Silver Hake"
"589",2,0,"Lewis","Silver Hake"
"590",21,0,"Lewis","Silver Hake"
"591",16,3.57396530764363,"Lewis","Silver Hake"
"592",20.5,0,"Lewis","Silver Hake"
"593",13.5,0,"Lewis","Silver Hake"
"594",11,0,"Lewis","Silver Hake"
"595",5,0,"Lewis","Silver Hake"
"596",5.5,0,"Lewis","Silver Hake"
"597",18.5,1.37129246125923,"Lewis","Silver Hake"
"598",10.5,0.0570682997943112,"Lewis","Silver Hake"
"599",13,1.23616766532489,"Lewis","Silver Hake"
"600",10,0,"Lewis","Silver Hake"
"601",9.5,0,"Lewis","Silver Hake"
"602",6,0,"Lewis","Silver Hake"
"603",8,0,"Lewis","Silver Hake"
"604",2.5,0,"Lewis","Silver Hake"
"605",12.5,2.4635962519843,"Lewis","Silver Hake"
"606",21,0,"Lewis","Silver Hake"
"607",15.5,0.742745146464587,"Lewis","Silver Hake"
"608",24,0,"Lewis","Silver Hake"
"609",11.5,0,"Lewis","Silver Hake"
"610",8.5,0.279218290839119,"Lewis","Silver Hake"
"611",9,0.420205158088477,"Lewis","Silver Hake"
"612",16.5,6.17219379749632,"Lewis","Silver Hake"
"613",26.5,0,"Lewis","Silver Hake"
"614",17,4.22593209260128,"Lewis","Silver Hake"
"615",12,0.515819053076478,"Lewis","Silver Hake"
"616",3,0,"Lewis","Silver Hake"
"617",26,0,"Lewis","Silver Hake"
"618",20,0,"Lewis","Silver Hake"
"619",15,0.977672231812414,"Lewis","Silver Hake"
"620",23.5,0,"Lewis","Silver Hake"
"621",14.5,6.15841657919834,"Lewis","Silver Hake"
"622",4.5,0,"Lewis","Silver Hake"
"623",18,3.42226102521894,"Lewis","Silver Hake"
"624",17.5,3.36531518958728,"Lewis","Silver Hake"
"625",25.5,0,"Lewis","Silver Hake"
"626",22,0,"Lewis","Silver Hake"
"627",7.5,0,"Lewis","Silver Hake"
"628",6.5,0,"Lewis","Silver Hake"
"629",14,0.300037198489405,"Lewis","Silver Hake"
"630",22.5,0,"Lewis","Silver Hake"
"631",21.5,0,"Lewis","Silver Hake"
"632",19,0,"Lewis","Silver Hake"
"633",19.5,0,"Lewis","Silver Hake"
"634",3.5,0,"Lewis","Silver Hake"
"635",4,0,"Lewis","Silver Hake"
"636",25,0,"Lewis","Silver Hake"
"637",7,0,"Lewis","Silver Hake"
"638",23,0,"Lewis","Silver Hake"
"639",4.5,0,"Lewis","Silver Hake"
"640",25,0,"Lewis","Silver Hake"
"641",4,0,"Lewis","Silver Hake"
"642",15,2.78639271907515,"Lewis","Silver Hake"
"643",13.5,0.148783441959525,"Lewis","Silver Hake"
"644",11.5,0.209479363537498,"Lewis","Silver Hake"
"645",14.5,15.3257805323563,"Lewis","Silver Hake"
"646",9.5,0,"Lewis","Silver Hake"
"647",15.5,1.39648886763794,"Lewis","Silver Hake"
"648",21.5,0.794959704484469,"Lewis","Silver Hake"
"649",16.5,8.16438579317231,"Lewis","Silver Hake"
"650",11,0,"Lewis","Silver Hake"
"651",6,0,"Lewis","Silver Hake"
"652",22.5,0,"Lewis","Silver Hake"
"653",3,0,"Lewis","Silver Hake"
"654",18,4.23916451314084,"Lewis","Silver Hake"
"655",23,0.389515775057053,"Lewis","Silver Hake"
"656",18.5,1.7841601486283,"Lewis","Silver Hake"
"657",17.5,0,"Lewis","Silver Hake"
"658",19,0,"Lewis","Silver Hake"
"659",2,0,"Lewis","Silver Hake"
"660",21,0,"Lewis","Silver Hake"
"661",8.5,0,"Lewis","Silver Hake"
"662",7.5,0,"Lewis","Silver Hake"
"663",26,0,"Lewis","Silver Hake"
"664",24.5,0,"Lewis","Silver Hake"
"665",24,0,"Lewis","Silver Hake"
"666",10,0,"Lewis","Silver Hake"
"667",20,0,"Lewis","Silver Hake"
"668",9,0,"Lewis","Silver Hake"
"669",25.5,0,"Lewis","Silver Hake"
"670",3.5,0,"Lewis","Silver Hake"
"671",5.5,0,"Lewis","Silver Hake"
"672",12,0,"Lewis","Silver Hake"
"673",12.5,1.3398956524887,"Lewis","Silver Hake"
"674",13,0.477844631110883,"Lewis","Silver Hake"
"675",5,0,"Lewis","Silver Hake"
"676",22,0,"Lewis","Silver Hake"
"677",14,0.532145157373484,"Lewis","Silver Hake"
"678",16,4.57391432885304,"Lewis","Silver Hake"
"679",17,4.86243112506166,"Lewis","Silver Hake"
"680",26.5,0,"Lewis","Silver Hake"
"681",10.5,0.0674774539689914,"Lewis","Silver Hake"
"682",8,0,"Lewis","Silver Hake"
"683",6.5,0,"Lewis","Silver Hake"
"684",19.5,0,"Lewis","Silver Hake"
"685",7,0,"Lewis","Silver Hake"
"686",2.5,0,"Lewis","Silver Hake"
"687",17.5,6.4211401406765,"Lewis","Silver Hake"
"688",5,0,"Lewis","Silver Hake"
"689",13.5,0.324397386798829,"Lewis","Silver Hake"
"690",12,0,"Lewis","Silver Hake"
"691",22,0,"Lewis","Silver Hake"
"692",14,0,"Lewis","Silver Hake"
"693",18.5,0,"Lewis","Silver Hake"
"694",10.5,0.145187458939929,"Lewis","Silver Hake"
"695",10,0,"Lewis","Silver Hake"
"696",5.5,0,"Lewis","Silver Hake"
"697",9.5,0,"Lewis","Silver Hake"
"698",17,3.72716614348928,"Lewis","Silver Hake"
"699",21.5,0,"Lewis","Silver Hake"
"700",8.5,0.249941214484093,"Lewis","Silver Hake"
"701",16,3.28864263832684,"Lewis","Silver Hake"
"702",18,0,"Lewis","Silver Hake"
"703",21,0,"Lewis","Silver Hake"
"704",15,4.15165512058841,"Lewis","Silver Hake"
"705",23.5,0,"Lewis","Silver Hake"
"706",6,0,"Lewis","Silver Hake"
"707",4.5,0,"Lewis","Silver Hake"
"708",16.5,7.42917373052062,"Lewis","Silver Hake"
"709",11.5,0,"Lewis","Silver Hake"
"710",6.5,0,"Lewis","Silver Hake"
"711",25,0,"Lewis","Silver Hake"
"712",13,1.22734291112452,"Lewis","Silver Hake"
"713",24,0,"Lewis","Silver Hake"
"714",11,0,"Lewis","Silver Hake"
"715",15.5,1.4543865505317,"Lewis","Silver Hake"
"716",4,0,"Lewis","Silver Hake"
"717",22.5,0,"Lewis","Silver Hake"
"718",7,0,"Lewis","Silver Hake"
"719",12.5,4.21606666289249,"Lewis","Silver Hake"
"720",9,0.902748202314258,"Lewis","Silver Hake"
"721",26,0,"Lewis","Silver Hake"
"722",8,0,"Lewis","Silver Hake"
"723",14.5,0.371754669543183,"Lewis","Silver Hake"
"724",19.5,0,"Lewis","Silver Hake"
"725",19,1.79168386382808,"Lewis","Silver Hake"
"726",7.5,0,"Lewis","Silver Hake"
"727",25.5,0,"Lewis","Silver Hake"
"728",20,0,"Lewis","Silver Hake"
"729",23,0.26539810537982,"Lewis","Silver Hake"
"730",2.5,0,"Lewis","Silver Hake"
"731",27,0,"Lewis","Silver Hake"
"732",3.5,0,"Lewis","Silver Hake"
"733",24.5,0,"Lewis","Silver Hake"
"734",20.5,0,"Lewis","Silver Hake"
"735",26.5,0,"Lewis","Silver Hake"
"736",3,0,"Lewis","Silver Hake"
"737",19,0.531389111578952,"Lewis","Silver Hake"
"738",26,0,"Lewis","Silver Hake"
"739",15,1.45312683265478,"Lewis","Silver Hake"
"740",12.5,0.159949014364768,"Lewis","Silver Hake"
"741",23,0,"Lewis","Silver Hake"
"742",16,3.05690462428662,"Lewis","Silver Hake"
"743",7.5,0,"Lewis","Silver Hake"
"744",10,0,"Lewis","Silver Hake"
"745",13,0.83687932770694,"Lewis","Silver Hake"
"746",3.5,0,"Lewis","Silver Hake"
"747",9.5,0,"Lewis","Silver Hake"
"748",5,0,"Lewis","Silver Hake"
"749",15.5,3.04349017044751,"Lewis","Silver Hake"
"750",11,0,"Lewis","Silver Hake"
"751",18,2.36228210230005,"Lewis","Silver Hake"
"752",17.5,0.970619851847667,"Lewis","Silver Hake"
"753",5.5,0,"Lewis","Silver Hake"
"754",4,0,"Lewis","Silver Hake"
"755",17,2.554530255553,"Lewis","Silver Hake"
"756",12,0,"Lewis","Silver Hake"
"757",4.5,0,"Lewis","Silver Hake"
"758",10.5,0,"Lewis","Silver Hake"
"759",21,0,"Lewis","Silver Hake"
"760",18.5,4.62794268221938,"Lewis","Silver Hake"
"761",6.5,0,"Lewis","Silver Hake"
"762",13.5,0,"Lewis","Silver Hake"
"763",22,0,"Lewis","Silver Hake"
"764",20.5,0,"Lewis","Silver Hake"
"765",7,0,"Lewis","Silver Hake"
"766",25,0,"Lewis","Silver Hake"
"767",8.5,0.144551883876653,"Lewis","Silver Hake"
"768",25.5,0,"Lewis","Silver Hake"
"769",6,0,"Lewis","Silver Hake"
"770",14.5,7.83949427370151,"Lewis","Silver Hake"
"771",24,0,"Lewis","Silver Hake"
"772",16.5,11.474485067878,"Lewis","Silver Hake"
"773",27,0,"Lewis","Silver Hake"
"774",9,0.696131440774409,"Lewis","Silver Hake"
"775",11.5,0.165093467374915,"Lewis","Silver Hake"
"776",14,0.621319500873334,"Lewis","Silver Hake"
"777",8,0,"Lewis","Silver Hake"
"778",3,0,"Lewis","Silver Hake"
"779",23.5,0,"Lewis","Silver Hake"
"780",21.5,0.298342046046175,"Lewis","Silver Hake"
"781",22.5,0,"Lewis","Silver Hake"
"782",20,0,"Lewis","Silver Hake"
"783",26.5,0,"Lewis","Silver Hake"
"784",24.5,0,"Lewis","Silver Hake"
"785",17.5,1.99309250678028,"Lewis","Silver Hake"
"786",10,0,"Lewis","Silver Hake"
"787",13,0.725446050290499,"Lewis","Silver Hake"
"788",2,0,"Lewis","Silver Hake"
"789",13.5,0.0709372053272518,"Lewis","Silver Hake"
"790",16,0.883038758869308,"Lewis","Silver Hake"
"791",9.5,0,"Lewis","Silver Hake"
"792",15,3.16473137927126,"Lewis","Silver Hake"
"793",12,0.894740808799205,"Lewis","Silver Hake"
"794",20.5,0,"Lewis","Silver Hake"
"795",21.5,0.189511074085943,"Lewis","Silver Hake"
"796",14,4.50615220604353,"Lewis","Silver Hake"
"797",26.5,0,"Lewis","Silver Hake"
"798",10.5,0.096516022430655,"Lewis","Silver Hake"
"799",25,0,"Lewis","Silver Hake"
"800",17,0.688262160614773,"Lewis","Silver Hake"
"801",9,0,"Lewis","Silver Hake"
"802",3.5,0,"Lewis","Silver Hake"
"803",4.5,0,"Lewis","Silver Hake"
"804",12.5,1.06392181942985,"Lewis","Silver Hake"
"805",6,0,"Lewis","Silver Hake"
"806",5,0,"Lewis","Silver Hake"
"807",15.5,0.958716617658819,"Lewis","Silver Hake"
"808",22.5,0,"Lewis","Silver Hake"
"809",11.5,0,"Lewis","Silver Hake"
"810",24,0,"Lewis","Silver Hake"
"811",20,0,"Lewis","Silver Hake"
"812",5.5,0,"Lewis","Silver Hake"
"813",16.5,11.1767286217005,"Lewis","Silver Hake"
"814",11,0,"Lewis","Silver Hake"
"815",26,0,"Lewis","Silver Hake"
"816",18,4.04231115403927,"Lewis","Silver Hake"
"817",7.5,0,"Lewis","Silver Hake"
"818",4,0,"Lewis","Silver Hake"
"819",23.5,0,"Lewis","Silver Hake"
"820",14.5,9.23253768215414,"Lewis","Silver Hake"
"821",21,0,"Lewis","Silver Hake"
"822",23,0.185713948739958,"Lewis","Silver Hake"
"823",8,0,"Lewis","Silver Hake"
"824",18.5,0,"Lewis","Silver Hake"
"825",8.5,0.19676013156464,"Lewis","Silver Hake"
"826",6.5,0,"Lewis","Silver Hake"
"827",3,0,"Lewis","Silver Hake"
"828",7,0,"Lewis","Silver Hake"
"829",25.5,0,"Lewis","Silver Hake"
"830",19,0.341929568345824,"Lewis","Silver Hake"
"831",19.5,0,"Lewis","Silver Hake"
"832",22,0,"Lewis","Silver Hake"
"833",24.5,0,"Lewis","Silver Hake"
"834",16,0.548273046932323,"Lewis","Silver Hake"
"835",17.5,5.37607065569668,"Lewis","Silver Hake"
"836",25,0,"Lewis","Silver Hake"
"837",11,0,"Lewis","Silver Hake"
"838",16.5,7.73317689158561,"Lewis","Silver Hake"
"839",24.5,0,"Lewis","Silver Hake"
"840",13,3.6389504319752,"Lewis","Silver Hake"
"841",26,0,"Lewis","Silver Hake"
"842",9.5,0,"Lewis","Silver Hake"
"843",5.5,0,"Lewis","Silver Hake"
"844",8.5,0.422031770616478,"Lewis","Silver Hake"
"845",13.5,0,"Lewis","Silver Hake"
"846",12,0,"Lewis","Silver Hake"
"847",17,5.92510393747081,"Lewis","Silver Hake"
"848",25.5,0,"Lewis","Silver Hake"
"849",18,5.21577126248236,"Lewis","Silver Hake"
"850",15,2.3372493556925,"Lewis","Silver Hake"
"851",9,0,"Lewis","Silver Hake"
"852",12.5,2.21000268513086,"Lewis","Silver Hake"
"853",10,0,"Lewis","Silver Hake"
"854",11.5,0,"Lewis","Silver Hake"
"855",5,0,"Lewis","Silver Hake"
"856",15.5,0.798667360643617,"Lewis","Silver Hake"
"857",19,0.616265105982073,"Lewis","Silver Hake"
"858",10.5,0.0749077166267335,"Lewis","Silver Hake"
"859",23,0.547715793532525,"Lewis","Silver Hake"
"860",18.5,0,"Lewis","Silver Hake"
"861",21,0,"Lewis","Silver Hake"
"862",2,0,"Lewis","Silver Hake"
"863",3.5,0,"Lewis","Silver Hake"
"864",7.5,0,"Lewis","Silver Hake"
"865",4.5,0,"Lewis","Silver Hake"
"866",14,1.28275446068956,"Lewis","Silver Hake"
"867",8,0,"Lewis","Silver Hake"
"868",20.5,0,"Lewis","Silver Hake"
"869",22.5,0,"Lewis","Silver Hake"
"870",14.5,0,"Lewis","Silver Hake"
"871",21.5,0.335348666151698,"Lewis","Silver Hake"
"872",22,0,"Lewis","Silver Hake"
"873",4,0,"Lewis","Silver Hake"
"874",6,0,"Lewis","Silver Hake"
"875",23.5,0,"Lewis","Silver Hake"
"876",2.5,0,"Lewis","Silver Hake"
"877",24,0,"Lewis","Silver Hake"
"878",7,0,"Lewis","Silver Hake"
"879",20,0,"Lewis","Silver Hake"
"880",26.5,0,"Lewis","Silver Hake"
"881",6.5,0,"Lewis","Silver Hake"
"882",19.5,0,"Lewis","Silver Hake"
"883",3,0,"Lewis","Silver Hake"
"884",27,0,"Lewis","Silver Hake"
"885",17,5.34931255542793,"Lewis","Silver Hake"
"886",13,1.01625583282973,"Lewis","Silver Hake"
"887",19,0,"Lewis","Silver Hake"
"888",22,0,"Lewis","Silver Hake"
"889",11,0,"Lewis","Silver Hake"
"890",9,0,"Lewis","Silver Hake"
"891",10.5,0,"Lewis","Silver Hake"
"892",3.5,0,"Lewis","Silver Hake"
"893",7.5,0,"Lewis","Silver Hake"
"894",20.5,0,"Lewis","Silver Hake"
"895",4,0,"Lewis","Silver Hake"
"896",24,0,"Lewis","Silver Hake"
"897",16.5,13.6835090031334,"Lewis","Silver Hake"
"898",23,0.204056422106428,"Lewis","Silver Hake"
"899",20,0,"Lewis","Silver Hake"
"900",12.5,1.6632157692797,"Lewis","Silver Hake"
"901",12,0.99403544806046,"Lewis","Silver Hake"
"902",6,0,"Lewis","Silver Hake"
"903",21.5,1.45760005605019,"Lewis","Silver Hake"
"904",8.5,0.183436999933457,"Lewis","Silver Hake"
"905",10,0,"Lewis","Silver Hake"
"906",26,0,"Lewis","Silver Hake"
"907",9.5,0,"Lewis","Silver Hake"
"908",25.5,0,"Lewis","Silver Hake"
"909",17.5,0,"Lewis","Silver Hake"
"910",14,1.8362549409379,"Lewis","Silver Hake"
"911",6.5,0,"Lewis","Silver Hake"
"912",18.5,2.48468015719583,"Lewis","Silver Hake"
"913",15,2.66828425561101,"Lewis","Silver Hake"
"914",5.5,0,"Lewis","Silver Hake"
"915",16,0,"Lewis","Silver Hake"
"916",15.5,0.745393835584867,"Lewis","Silver Hake"
"917",25,0,"Lewis","Silver Hake"
"918",13.5,0,"Lewis","Silver Hake"
"919",11.5,0.164610570992918,"Lewis","Silver Hake"
"920",21,0,"Lewis","Silver Hake"
"921",23.5,0,"Lewis","Silver Hake"
"922",4.5,0,"Lewis","Silver Hake"
"923",14.5,12.7670542857196,"Lewis","Silver Hake"
"924",5,0,"Lewis","Silver Hake"
"925",7,0,"Lewis","Silver Hake"
"926",18,0,"Lewis","Silver Hake"
"927",24.5,0,"Lewis","Silver Hake"
"928",27,0,"Lewis","Silver Hake"
"929",22.5,0,"Lewis","Silver Hake"
"930",8,0,"Lewis","Silver Hake"
"931",3,0,"Lewis","Silver Hake"
"932",26,0,"Lewis","Silver Hake"
"933",9.5,0,"Lewis","Silver Hake"
"934",6.5,0,"Lewis","Silver Hake"
"935",14.5,9.30084571845737,"Lewis","Silver Hake"
"936",5.5,0,"Lewis","Silver Hake"
"937",19.5,0,"Lewis","Silver Hake"
"938",5,0,"Lewis","Silver Hake"
"939",25.5,0,"Lewis","Silver Hake"
"940",10.5,0,"Lewis","Silver Hake"
"941",18.5,0.940969996437386,"Lewis","Silver Hake"
"942",16,0.124100951128417,"Lewis","Silver Hake"
"943",26.5,0,"Lewis","Silver Hake"
"944",6,0,"Lewis","Silver Hake"
"945",8.5,0.11146153324383,"Lewis","Silver Hake"
"946",17.5,3.72948437687596,"Lewis","Silver Hake"
"947",7.5,0,"Lewis","Silver Hake"
"948",16.5,9.40012847536955,"Lewis","Silver Hake"
"949",27,0,"Lewis","Silver Hake"
"950",11.5,0.212168006262378,"Lewis","Silver Hake"
"951",21,0,"Lewis","Silver Hake"
"952",15.5,0.355796946907279,"Lewis","Silver Hake"
"953",22.5,0,"Lewis","Silver Hake"
"954",17,3.82908079241398,"Lewis","Silver Hake"
"955",10,0,"Lewis","Silver Hake"
"956",11,0,"Lewis","Silver Hake"
"957",21.5,0,"Lewis","Silver Hake"
"958",23.5,0,"Lewis","Silver Hake"
"959",13,0.624072845279991,"Lewis","Silver Hake"
"960",12.5,0.994354204464694,"Lewis","Silver Hake"
"961",3.5,0,"Lewis","Silver Hake"
"962",4.5,0,"Lewis","Silver Hake"
"963",19,0,"Lewis","Silver Hake"
"964",12,1.37273677784506,"Lewis","Silver Hake"
"965",23,0,"Lewis","Silver Hake"
"966",14,0.287453427839351,"Lewis","Silver Hake"
"967",9,0.894625464193899,"Lewis","Silver Hake"
"968",15,1.12048172892482,"Lewis","Silver Hake"
"969",8,0,"Lewis","Silver Hake"
"970",3,0,"Lewis","Silver Hake"
"971",22,0,"Lewis","Silver Hake"
"972",25,0,"Lewis","Silver Hake"
"973",20,0,"Lewis","Silver Hake"
"974",4,0,"Lewis","Silver Hake"
"975",20.5,0,"Lewis","Silver Hake"
"976",18,0,"Lewis","Silver Hake"
"977",13.5,0.0535797545768587,"Lewis","Silver Hake"
"978",24,0,"Lewis","Silver Hake"
"979",7,0,"Lewis","Silver Hake"
"980",13,0.708643346156616,"Lewis","Silver Hake"
"981",12,0,"Lewis","Silver Hake"
"982",19,0,"Lewis","Silver Hake"
"983",15,1.40264530086372,"Lewis","Silver Hake"
"984",20.5,0,"Lewis","Silver Hake"
"985",25,0,"Lewis","Silver Hake"
"986",14,1.73271649151157,"Lewis","Silver Hake"
"987",22,0,"Lewis","Silver Hake"
"988",3,0,"Lewis","Silver Hake"
"989",17,11.6535324573416,"Lewis","Silver Hake"
"990",10.5,0,"Lewis","Silver Hake"
"991",26,0,"Lewis","Silver Hake"
"992",7,0,"Lewis","Silver Hake"
"993",12.5,0.195771671892762,"Lewis","Silver Hake"
"994",9.5,0,"Lewis","Silver Hake"
"995",10,0,"Lewis","Silver Hake"
"996",13.5,0.0882583076576877,"Lewis","Silver Hake"
"997",11,0,"Lewis","Silver Hake"
"998",8,0,"Lewis","Silver Hake"
"999",23.5,0,"Lewis","Silver Hake"
"1000",20,0,"Lewis","Silver Hake"
"1001",5.5,0,"Lewis","Silver Hake"
"1002",18,5.50084397454073,"Lewis","Silver Hake"
"1003",6,0,"Lewis","Silver Hake"
"1004",16.5,10.8229165594829,"Lewis","Silver Hake"
"1005",17.5,0.825462128068495,"Lewis","Silver Hake"
"1006",7.5,0,"Lewis","Silver Hake"
"1007",5,0,"Lewis","Silver Hake"
"1008",23,0.433238772991204,"Lewis","Silver Hake"
"1009",22.5,0,"Lewis","Silver Hake"
"1010",11.5,0.349490013899968,"Lewis","Silver Hake"
"1011",4.5,0,"Lewis","Silver Hake"
"1012",15.5,1.95312716903273,"Lewis","Silver Hake"
"1013",8.5,0.54400903341316,"Lewis","Silver Hake"
"1014",2.5,0,"Lewis","Silver Hake"
"1015",16,0.23063119811279,"Lewis","Silver Hake"
"1016",18.5,0,"Lewis","Silver Hake"
"1017",14.5,12.8908666878126,"Lewis","Silver Hake"
"1018",3.5,0,"Lewis","Silver Hake"
"1019",24,0,"Lewis","Silver Hake"
"1020",9,2.3578496790302,"Lewis","Silver Hake"
"1021",4,0,"Lewis","Silver Hake"
"1022",21,0,"Lewis","Silver Hake"
"1023",24.5,0,"Lewis","Silver Hake"
"1024",27,0,"Lewis","Silver Hake"
"1025",25.5,0,"Lewis","Silver Hake"
"1026",6.5,0,"Lewis","Silver Hake"
"1027",26.5,0,"Lewis","Silver Hake"
"1028",21.5,0,"Lewis","Silver Hake"
"1029",8,0,"Lewis","Silver Hake"
"1030",16,2.08788771326066,"Lewis","Silver Hake"
"1031",11,0,"Lewis","Silver Hake"
"1032",8.5,0,"Lewis","Silver Hake"
"1033",22.5,0,"Lewis","Silver Hake"
"1034",10,0,"Lewis","Silver Hake"
"1035",26,0,"Lewis","Silver Hake"
"1036",16.5,11.8275689061492,"Lewis","Silver Hake"
"1037",17.5,2.11257480763448,"Lewis","Silver Hake"
"1038",10.5,0,"Lewis","Silver Hake"
"1039",7.5,0,"Lewis","Silver Hake"
"1040",15.5,0.868237201114051,"Lewis","Silver Hake"
"1041",13.5,0,"Lewis","Silver Hake"
"1042",13,2.23522730790909,"Lewis","Silver Hake"
"1043",14.5,7.25033120069172,"Lewis","Silver Hake"
"1044",15,2.71769440442499,"Lewis","Silver Hake"
"1045",12.5,1.07934200241658,"Lewis","Silver Hake"
"1046",5.5,0,"Lewis","Silver Hake"
"1047",22,0,"Lewis","Silver Hake"
"1048",19,0,"Lewis","Silver Hake"
"1049",11.5,0.331314430202372,"Lewis","Silver Hake"
"1050",21.5,0.279403413488637,"Lewis","Silver Hake"
"1051",9.5,0,"Lewis","Silver Hake"
"1052",25,0,"Lewis","Silver Hake"
"1053",20,0,"Lewis","Silver Hake"
"1054",18,0,"Lewis","Silver Hake"
"1055",4.5,0,"Lewis","Silver Hake"
"1056",23.5,0,"Lewis","Silver Hake"
"1057",12,0.451288343443251,"Lewis","Silver Hake"
"1058",3.5,0,"Lewis","Silver Hake"
"1059",17,2.95404220993341,"Lewis","Silver Hake"
"1060",6.5,0,"Lewis","Silver Hake"
"1061",18.5,1.70962826368252,"Lewis","Silver Hake"
"1062",9,0,"Lewis","Silver Hake"
"1063",24,0,"Lewis","Silver Hake"
"1064",4,0,"Lewis","Silver Hake"
"1065",6,0,"Lewis","Silver Hake"
"1066",3,0,"Lewis","Silver Hake"
"1067",7,0,"Lewis","Silver Hake"
"1068",5,0,"Lewis","Silver Hake"
"1069",25.5,0,"Lewis","Silver Hake"
"1070",23,0,"Lewis","Silver Hake"
"1071",14,2.21453075876179,"Lewis","Silver Hake"
"1072",2.5,0,"Lewis","Silver Hake"
"1073",20.5,0,"Lewis","Silver Hake"
"1074",21,0,"Lewis","Silver Hake"
"1075",26.5,0,"Lewis","Silver Hake"
"1076",13,0.7991716533743,"Lewis","Silver Hake"
"1077",19,0,"Lewis","Silver Hake"
"1078",5,0,"Lewis","Silver Hake"
"1079",8.5,0.0906252546351042,"Lewis","Silver Hake"
"1080",11,0,"Lewis","Silver Hake"
"1081",6.5,0,"Lewis","Silver Hake"
"1082",18.5,1.50328899831554,"Lewis","Silver Hake"
"1083",22,0,"Lewis","Silver Hake"
"1084",12.5,0.0335472433824684,"Lewis","Silver Hake"
"1085",10,0,"Lewis","Silver Hake"
"1086",17,4.99679035556501,"Lewis","Silver Hake"
"1087",6,0,"Lewis","Silver Hake"
"1088",9,0.436432147321686,"Lewis","Silver Hake"
"1089",14,1.77898056241601,"Lewis","Silver Hake"
"1090",15.5,1.09713795111403,"Lewis","Silver Hake"
"1091",10.5,0,"Lewis","Silver Hake"
"1092",12,1.07147669480157,"Lewis","Silver Hake"
"1093",15,1.92922368690705,"Lewis","Silver Hake"
"1094",22.5,0,"Lewis","Silver Hake"
"1095",17.5,0.361266494947864,"Lewis","Silver Hake"
"1096",7.5,0,"Lewis","Silver Hake"
"1097",8,0,"Lewis","Silver Hake"
"1098",9.5,0,"Lewis","Silver Hake"
"1099",13.5,0,"Lewis","Silver Hake"
"1100",16,2.00885981107814,"Lewis","Silver Hake"
"1101",11.5,0.207007160587554,"Lewis","Silver Hake"
"1102",4.5,0,"Lewis","Silver Hake"
"1103",14.5,14.3915289235667,"Lewis","Silver Hake"
"1104",20.5,0,"Lewis","Silver Hake"
"1105",25,0,"Lewis","Silver Hake"
"1106",16.5,12.0666008898836,"Lewis","Silver Hake"
"1107",20,0,"Lewis","Silver Hake"
"1108",18,3.25821639164419,"Lewis","Silver Hake"
"1109",5.5,0,"Lewis","Silver Hake"
"1110",24,0,"Lewis","Silver Hake"
"1111",26,0,"Lewis","Silver Hake"
"1112",24.5,0,"Lewis","Silver Hake"
"1113",26.5,0,"Lewis","Silver Hake"
"1114",21,0,"Lewis","Silver Hake"
"1115",3.5,0,"Lewis","Silver Hake"
"1116",23.5,0,"Lewis","Silver Hake"
"1117",25.5,0,"Lewis","Silver Hake"
"1118",21.5,0.196394466294759,"Lewis","Silver Hake"
"1119",7,0,"Lewis","Silver Hake"
"1120",23,0,"Lewis","Silver Hake"
"1121",3,0,"Lewis","Silver Hake"
"1122",4,0,"Lewis","Silver Hake"
"1123",2,0,"Lewis","Silver Hake"
"1124",10,0,"Lewis","Silver Hake"
"1125",8.5,0.299680111197094,"Lewis","Silver Hake"
"1126",17,0,"Lewis","Silver Hake"
"1127",7.5,0,"Lewis","Silver Hake"
"1128",25.5,0,"Lewis","Silver Hake"
"1129",5.5,0,"Lewis","Silver Hake"
"1130",9,0,"Lewis","Silver Hake"
"1131",18,4.04035823602766,"Lewis","Silver Hake"
"1132",10.5,0,"Lewis","Silver Hake"
"1133",5,0,"Lewis","Silver Hake"
"1134",9.5,0,"Lewis","Silver Hake"
"1135",13.5,0.144056755207024,"Lewis","Silver Hake"
"1136",19,0.429646643632044,"Lewis","Silver Hake"
"1137",17.5,1.27442910445922,"Lewis","Silver Hake"
"1138",4.5,0,"Lewis","Silver Hake"
"1139",23.5,0,"Lewis","Silver Hake"
"1140",22,0,"Lewis","Silver Hake"
"1141",12,1.2078972520212,"Lewis","Silver Hake"
"1142",26,0,"Lewis","Silver Hake"
"1143",11,0,"Lewis","Silver Hake"
"1144",25,0,"Lewis","Silver Hake"
"1145",16,2.34455616407138,"Lewis","Silver Hake"
"1146",12.5,2.00746242908474,"Lewis","Silver Hake"
"1147",13,0.489879562576054,"Lewis","Silver Hake"
"1148",20,0,"Lewis","Silver Hake"
"1149",3.5,0,"Lewis","Silver Hake"
"1150",24.5,0,"Lewis","Silver Hake"
"1151",16.5,15.3530852757501,"Lewis","Silver Hake"
"1152",27,0,"Lewis","Silver Hake"
"1153",21.5,0.324719173119483,"Lewis","Silver Hake"
"1154",6,0,"Lewis","Silver Hake"
"1155",11.5,0,"Lewis","Silver Hake"
"1156",23,0.141427982301786,"Lewis","Silver Hake"
"1157",14.5,0.742891223020164,"Lewis","Silver Hake"
"1158",26.5,0,"Lewis","Silver Hake"
